image,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_y,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0071.JPG,0.41029856,0.3732177,0.4166066,0.35825315,0.40966883,0.35951877,0.4419856,0.3581794,0.0,0.0,0.47101098,0.4481347,0.4255248,0.4308808,0.4727747,0.5800889,0.4053978,0.5253828,0.43119735,0.64885885,0.5609384,0.5609384,0.44245514,0.67032903,0.41459638,0.64889604,0.39590266,0.8143066,0.0,0.0,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0072.JPG,0.19564648,0.34005317,0.20320003,0.326382,0.0,0.0,0.23181014,0.33420926,0.0,0.0,0.2621755,0.43299204,0.2094799,0.41434404,0.27427483,0.581489,0.19351369,0.5130615,0.25292355,0.7038825,0.52281034,0.52281034,0.2407453,0.6701101,0.20592323,0.6528827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0073.JPG,0.57246184,0.28620553,0.5770113,0.277734,0.57202166,0.2774779,0.5896076,0.27856097,0.0,0.0,0.60237384,0.32716966,0.5761884,0.3247256,0.61323935,0.40296707,0.5604309,0.3900009,0.6073685,0.47817802,0.44391763,0.44391763,0.5888914,0.45981038,0.5726823,0.45526215,0.5695976,0.5428611,0.54911023,0.54185826,0.57480186,0.6368034,0.545175,0.6313609
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0074.JPG,0.44272202,0.26901466,0.44929543,0.25744107,0.43967298,0.25935426,0.46560508,0.25930405,0.0,0.0,0.47891968,0.31711596,0.4385275,0.31783253,0.49070492,0.39770052,0.4266897,0.38793632,0.46971762,0.46098098,0.45886323,0.45886323,0.457683,0.4579997,0.42907792,0.45478892,0.45439386,0.54726374,0.40534258,0.5505951,0.47006005,0.6356173,0.40326074,0.63820344
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0075.JPG,0.26680794,0.256053,0.27062616,0.24527237,0.0,0.0,0.28722697,0.2447577,0.0,0.0,0.3051621,0.30379656,0.29137906,0.29220268,0.3000615,0.40154928,0.28891343,0.37010473,0.26767465,0.45232263,0.41659927,0.41659927,0.29907686,0.45840532,0.28764027,0.44668522,0.28203106,0.5535251,0.25309315,0.53197545,0.29474956,0.67678696,0.24417454,0.6409018
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0077.JPG,0.8118391,0.29875624,0.81534517,0.29157054,0.80996597,0.29143924,0.8267954,0.29084644,0.0,0.0,0.84237236,0.3299839,0.8127645,0.32128415,0.84331626,0.3923762,0.79362017,0.36584178,0.82314724,0.42790273,0.3993498,0.3993498,0.8282793,0.42936578,0.81023824,0.41982728,0.78759855,0.4730584,0.7748192,0.46393707,0.77257514,0.57740283,0.76361483,0.567002
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0078.JPG,0.697468,0.27983353,0.70294154,0.27000657,0.69432366,0.27158508,0.71807516,0.26666984,0.0,0.0,0.7329267,0.30967632,0.69399613,0.30758104,0.74016845,0.37467042,0.67270887,0.35969365,0.7228468,0.4174821,0.38587874,0.38587874,0.7133662,0.42499977,0.6881005,0.41624233,0.68226755,0.5006524,0.6538805,0.48841852,0.68033653,0.60970575,0.65084267,0.59219706
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0079.JPG,0.574939,0.2637763,0.58018,0.2543909,0.5721001,0.25471106,0.59394467,0.25673658,0.0,0.0,0.60992277,0.3072169,0.571175,0.3042572,0.62238574,0.3824725,0.5496841,0.3442304,0.614076,0.4362436,0.32194012,0.32194012,0.5918893,0.43644598,0.56551933,0.43011013,0.5790411,0.53051436,0.53177786,0.5261261,0.5722641,0.6342718,0.51294,0.6284382
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0079.JPG,0.73113066,0.3722386,0.73990136,0.36432114,0.7271356,0.35955742,0.75234526,0.38485754,0.0,0.0,0.7580624,0.46674222,0.7091933,0.44174114,0.76487887,0.5619698,0.6804475,0.49014366,0.74239993,0.59757507,0.49262956,0.49262956,0.72499686,0.625265,0.6926239,0.6108924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0079.JPG,0.73044366,0.3769211,0.7384845,0.36774343,0.7257511,0.3643154,0.7514027,0.3856101,0.719862,0.37677497,0.7519787,0.46137264,0.70846504,0.4432247,0.76274604,0.5557796,0.6727432,0.49302006,0.7455961,0.6096764,0.48407435,0.48407435,0.718326,0.63237935,0.68542224,0.61940724,0.69319785,0.7045987,0.6524136,0.69762677,0.67100585,0.77983826,0.62976074,0.772791
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0080.JPG,0.42891878,0.243678,0.4343397,0.23303676,0.42905158,0.23358265,0.45205158,0.23591132,0.0,0.0,0.46223605,0.29242483,0.43985847,0.2828976,0.45487532,0.38173303,0.4228526,0.35367206,0.42224827,0.39946827,0.3803446,0.3803446,0.448922,0.4263639,0.4281149,0.4179292,0.44586688,0.52473587,0.3848511,0.51982063,0.47470906,0.63485646,0.3744039,0.6317411
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0080.JPG,0.5533514,0.44692004,0.5598005,0.43691206,0.0,0.0,0.581333,0.44259477,0.0,0.0,0.60503864,0.52362925,0.5665127,0.48313767,0.59887165,0.6344178,0.5184227,0.5226753,0.55314606,0.62527263,0.4815438,0.4815438,0.5748421,0.6947022,0.54999346,0.6680177,0.54046816,0.7386395,0.0,0.0,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0081.JPG,0.30014625,0.23328099,0.3025414,0.22049518,0.0,0.0,0.3183632,0.22297218,0.0,0.0,0.34431934,0.28961325,0.32062355,0.27923104,0.35287458,0.39334208,0.28146455,0.33339524,0.32059002,0.46809414,0.33491847,0.33491847,0.33652228,0.46735257,0.3225237,0.45858577,0.31444207,0.5756851,0.29805437,0.57161975,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0081.JPG,0.29994538,0.22924379,0.30208474,0.21971941,0.0,0.0,0.31698352,0.22317556,0.0,0.0,0.34395617,0.28803042,0.32041138,0.27444652,0.35787946,0.38830322,0.29111117,0.31715813,0.31974867,0.46679187,0.3267507,0.3267507,0.33991674,0.46081936,0.32480395,0.4502407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0082.JPG,0.11106596,0.21448073,0.11569508,0.20063646,0.0,0.0,0.13730836,0.19808444,0.0,0.0,0.16388704,0.26772842,0.12992986,0.26045603,0.15653802,0.38137156,0.11317535,0.34435102,0.09305962,0.3748922,0.3369123,0.3369123,0.14907724,0.4544148,0.12654264,0.44228473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0082.JPG,0.15959436,0.42676675,0.16729712,0.4113428,0.0,0.0,0.19334045,0.4126466,0.0,0.0,0.21915255,0.49483433,0.18671331,0.48751628,0.22751524,0.62673813,0.0,0.0,0.17843966,0.6878786,0.0,0.0,0.2033205,0.69809556,0.18176937,0.68267417,0.12736775,0.77416617,0.0,0.0,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0084.JPG,0.8050299,0.34933543,0.8085234,0.34120873,0.8027848,0.34206128,0.81981647,0.33595932,0.0,0.0,0.83492357,0.37206915,0.8022474,0.3725358,0.84065175,0.43131858,0.79324806,0.42826575,0.8183579,0.47996753,0.48742545,0.48742545,0.81774145,0.48701647,0.797087,0.482584,0.80055255,0.56187606,0.0,0.0,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0085.JPG,0.7102073,0.3311404,0.7130824,0.32331178,0.7092254,0.32356754,0.7252901,0.31599635,0.0,0.0,0.7426043,0.3505738,0.7150673,0.34284642,0.750784,0.41371047,0.7014387,0.37795776,0.73014456,0.46687758,0.40265903,0.40265903,0.72862685,0.47328338,0.7125915,0.46615914,0.7160361,0.5584477,0.70762885,0.5521937,0.7127165,0.62704504,0.708271,0.6182115
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0086.JPG,0.5906457,0.30881727,0.59522057,0.29883474,0.588018,0.3008128,0.6091093,0.29271072,0.0,0.0,0.6248557,0.33348584,0.5913359,0.33836386,0.6378329,0.3991324,0.5742582,0.39236733,0.62471026,0.44499335,0.4079618,0.4079618,0.61443174,0.45999172,0.59337896,0.45834902,0.6003027,0.54463685,0.5802668,0.54259944,0.6072026,0.63607234,0.58422405,0.62808317
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0086.JPG,0.7462723,0.38466343,0.75357765,0.3769323,0.7484377,0.37418503,0.7748387,0.3896665,0.0,0.0,0.79143554,0.45350453,0.7441491,0.4349861,0.7891489,0.5445501,0.72745115,0.49105135,0.7647325,0.5410955,0.45737866,0.45737866,0.7647587,0.57949847,0.73367774,0.56680304,0.74437886,0.6323792,0.0,0.0,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0087.JPG,0.49122524,0.28986108,0.49625224,0.2794905,0.48948088,0.27947262,0.5116813,0.28232533,0.0,0.0,0.5259382,0.33768225,0.4983949,0.32670456,0.5284032,0.41997537,0.48478,0.38528088,0.50725204,0.44451463,0.41720602,0.41720602,0.5181647,0.4706877,0.4952259,0.46227074,0.51494455,0.552488,0.4585318,0.5460949,0.5303552,0.65123093,0.44137385,0.64450836
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0087.JPG,0.641092,0.41067475,0.6479769,0.40141076,0.6410868,0.39939028,0.6669117,0.40885103,0.0,0.0,0.68591124,0.47180873,0.63787735,0.45624483,0.697668,0.561011,0.61831707,0.51147324,0.69205135,0.6159814,0.53222233,0.53222233,0.6646127,0.61797947,0.6348432,0.6071903,0.6494806,0.6810335,0.0,0.0,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0087.JPG,0.67862755,0.34794968,0.6826468,0.3399831,0.0,0.0,0.69494617,0.3472052,0.0,0.0,0.70704114,0.40324768,0.6852809,0.39929795,0.71831095,0.47531265,0.0,0.0,0.0,0.0,0.0,0.0,0.7023482,0.5345535,0.68911195,0.5319887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0088.JPG,0.0,0.0,0.0,0.0,0.0,0.0,0.5409947,0.42280188,0.0,0.0,0.54895324,0.4634807,0.57187,0.45012116,0.567428,0.5069431,0.60086405,0.47937045,0.57944953,0.5195628,0.0,0.0,0.5515137,0.6043544,0.5657818,0.5967384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0088.JPG,0.46405804,0.41062063,0.47117358,0.3981158,0.0,0.0,0.49875614,0.40055364,0.0,0.0,0.5240556,0.4773202,0.47640038,0.47227716,0.5220982,0.6092489,0.45794594,0.58943886,0.4942095,0.71171266,0.67002493,0.67002493,0.51599133,0.6732593,0.4836369,0.66581327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0088.JPG,0.33537996,0.28578076,0.33939826,0.2755575,0.0,0.0,0.35722688,0.26900455,0.0,0.0,0.38066897,0.31432724,0.3501882,0.30920354,0.388547,0.39720622,0.34530064,0.38061947,0.36200505,0.4584457,0.43888846,0.43888846,0.36862963,0.46054825,0.35092387,0.45357847,0.3524061,0.56514823,0.34365803,0.558666,0.34904653,0.6647729,0.34822807,0.6534963
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0088.JPG,0.3394534,0.28920472,0.34225363,0.27638483,0.0,0.0,0.35947734,0.26159865,0.0,0.0,0.38457444,0.30379108,0.35683432,0.30667967,0.39753422,0.390633,0.34157023,0.38235536,0.3694521,0.45794594,0.42316946,0.42316946,0.38417834,0.45240724,0.36817306,0.4477221,0.35388944,0.55393463,0.34522107,0.55369973,0.3499242,0.66609186,0.3416017,0.66060317
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0089.JPG,0.1690645,0.2792152,0.17315646,0.26655716,0.16763286,0.2690384,0.19147149,0.2595477,0.0,0.0,0.21631919,0.31612727,0.18425718,0.3134351,0.22825642,0.40992144,0.17101496,0.38003242,0.19419675,0.4552773,0.4036011,0.4036011,0.21559748,0.4744934,0.19440624,0.47045898,0.20808406,0.5784926,0.18753906,0.5770137,0.22017698,0.68662757,0.18921295,0.6784032
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0089.JPG,0.0,0.0,0.0,0.0,0.0,0.0,0.35049456,0.46395385,0.0,0.0,0.36458862,0.50642323,0.39670628,0.4889126,0.37876818,0.60622114,0.41693994,0.57446223,0.37767857,0.6926034,0.0,0.0,0.37935433,0.63611674,0.4019023,0.6262846,0.37617862,0.7046526,0.0,0.0,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0089.JPG,0.29005188,0.4559918,0.29793978,0.43925276,0.2866134,0.44218045,0.32245734,0.43166804,0.0,0.0,0.34361714,0.50881904,0.2946477,0.5037464,0.35726136,0.6312897,0.2762588,0.59723526,0.31932503,0.6920636,0.6365776,0.6365776,0.33004197,0.7244061,0.29773414,0.7186761,0.32134792,0.8708677,0.0,0.0,0.0,0.0,0.0,0.0
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0092.JPG,0.7749464,0.31064412,0.77995497,0.3028563,0.7738825,0.302511,0.7936813,0.3108165,0.0,0.0,0.8072375,0.3661879,0.7703604,0.3632124,0.8077728,0.4405472,0.7592537,0.43265504,0.7887026,0.4909627,0.48809028,0.48809028,0.7921377,0.49296084,0.7655924,0.4875149,0.78104806,0.57254857,0.7378558,0.5675517,0.7775188,0.63938737,0.7240298,0.63287276
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0093.JPG,0.7030383,0.29406923,0.7063242,0.28803137,0.70014703,0.28729418,0.7078667,0.29125765,0.69228786,0.2869049,0.7126637,0.33584806,0.67794365,0.32608873,0.73016834,0.3898389,0.65907097,0.35429105,0.7294028,0.41879445,0.3462962,0.3462962,0.6951246,0.45617083,0.6808402,0.4513751,0.6498318,0.5360684,0.6793047,0.5378584,0.62849444,0.62479,0.69769424,0.6282718
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0094.JPG,0.40893644,0.2464301,0.4141059,0.23467165,0.40797463,0.23494595,0.43249243,0.23776832,0.0,0.0,0.45145372,0.30002022,0.41898593,0.29086435,0.44559702,0.38757828,0.39937767,0.3568925,0.41412365,0.36386126,0.33805668,0.33805668,0.43919143,0.4406818,0.41345826,0.43024185,0.4357667,0.52921045,0.3830345,0.51672506,0.4385137,0.63593173,0.3570238,0.6192904
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0095.JPG,0.23685355,0.23344834,0.24568042,0.22292604,0.233255,0.221691,0.26782197,0.22901128,0.0,0.0,0.2855341,0.2978306,0.23896758,0.29061043,0.30518562,0.36635792,0.22079031,0.3785387,0.30482632,0.38030192,0.4496316,0.4496316,0.27175966,0.45025077,0.24772501,0.44043502,0.22930488,0.5493,0.23746102,0.53159195,0.21488051,0.67754245,0.24950609,0.65341836
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0095.JPG,0.2412912,0.23836435,0.2477487,0.2274763,0.2377139,0.2276202,0.26357332,0.23376055,0.0,0.0,0.27568486,0.2986178,0.23802568,0.29756793,0.27946848,0.38142854,0.22685042,0.38332886,0.2706073,0.42378527,0.4430855,0.4430855,0.26242915,0.44686288,0.24020395,0.44256848,0.22808735,0.55455476,0.22456169,0.54997975,0.21533737,0.6674093,0.22612707,0.66059387
D:/Folders/Code/Python/app/datasets/Sample/20200709_20200802/sousEnsemble/IMG_0097.JPG,0.7575191,0.3122456,0.7608864,0.30258262,0.756379,0.30412164,0.7766371,0.29835013,0.0,0.0,0.79817617,0.34536973,0.7690264,0.3344771,0.8086153,0.4272175,0.75777435,0.37554753,0.80254525,0.50879806,0.39203817,0.39203817,0.7832367,0.4748442,0.7650566,0.46425962,0.7440773,0.5630868,0.73043346,0.5542505,0.73163867,0.6400181,0.7172896,0.6289844
